"","substanceBXH","moduleColor","GS.weight","p.GS.weight","MM.green","p.MM.green","MM.purple","p.MM.purple","MM.magenta","p.MM.magenta","MM.black","p.MM.black","MM.red","p.MM.red","MM.blue","p.MM.blue","MM.grey","p.MM.grey","MM.yellow","p.MM.yellow","MM.brown","p.MM.brown","MM.pink","p.MM.pink","MM.turquoise","p.MM.turquoise"
"LGALS3BP","LGALS3BP","turquoise",0.0696427470009489,0.686506690030547,0.379300554744608,0.0225194477072096,-0.156867039314033,0.360895644933909,-0.132108683834864,0.442455346772562,0.335690753104025,0.0453314632716043,0.10304258147078,0.549818849420802,0.259653795363344,0.126188511730482,0.11654838840774,0.498454316612471,0.0211453467884178,0.902575844499146,-0.371907215640904,0.0255167416935234,0.370206562590658,0.0262508821494839,0.674845767875914,6.3599641411491e-06
"PARK7","PARK7","turquoise",0.0692824759030131,0.688046641152711,0.13649947722761,0.427300820187775,-0.125505822129648,0.465787286121752,-0.432084094538043,0.0084981833825168,0.485297400387105,0.00269911561967959,0.471493185851045,0.00369851987684052,0.583065012218703,0.00019007868143235,0.0739691873010703,0.668112221860274,0.0350604757145765,0.839134226119156,-0.552878958662159,0.000470723899100587,0.142874691921458,0.405820295186624,0.799869687772931,4.84001330809315e-09
"CSPG4","CSPG4","turquoise",-0.0687908168318425,0.690150194035404,-0.0803289259268053,0.641417559519541,0.447173679947782,0.00625019140633933,0.340695384455969,0.0420208595672793,-0.296133094661857,0.0794876426788861,-0.286346870247577,0.0904349794292057,-0.27173513014469,0.108890000654924,0.391636849766832,0.018170730841218,-0.186701058133349,0.275583616172886,0.266085984124931,0.116740919199107,-0.230055844961206,0.177077816797113,-0.396333374058069,0.0167112637872968
"ZBTB38","ZBTB38","turquoise",-0.0679392974710505,0.693798807979999,-0.00223940626456284,0.989657919562775,-0.0581287241927896,0.736306502343221,-0.482193974561669,0.00290046859368289,0.506417379812214,0.00162444138699253,0.508839529804312,0.00152935308117039,0.508011116834664,0.00156130902636612,-0.103797786647674,0.546882352994478,-0.0875955461444521,0.611451105946851,-0.501461057259876,0.001835335598563,0.169701375752214,0.322430855631588,0.771670693781065,3.59562896839652e-08
"AIRE","AIRE","turquoise",0.0677292284392702,0.694699964958546,-0.260836452242159,0.124410100380629,0.0334339979448555,0.846506111077397,0.262336714378422,0.122181040562711,-0.244674797551543,0.150376146376918,-0.414384853944619,0.0119821760194769,-0.629236625332989,3.94202720809225e-05,-0.278407461249307,0.100138529392836,0.113159712013533,0.511108646106271,0.525704692834565,0.000992363106167575,-0.225871552477571,0.185305689421785,-0.624295138889875,4.72127414884276e-05
"IL16","IL16","turquoise",0.0676235516249764,0.695153454722006,-0.343733867308025,0.0401081001792878,-0.0166766365015867,0.923095587291103,0.22409639370538,0.188876628473199,-0.127932998850823,0.457135623011921,-0.221505326493827,0.194175414538191,-0.468056709982929,0.00399231396279105,0.0575468578078638,0.738853484266512,0.0100333086005887,0.953687557918921,0.602045300538086,0.000102523732750923,-0.388021711620447,0.0193654221568022,-0.619417831127713,5.6244541868491e-05
"MAP3K14","MAP3K14","turquoise",-0.0669824374231892,0.697906889505879,0.00350172411429245,0.983828877618225,0.0507773669778263,0.768680110733557,0.311981792948112,0.0639733713670118,-0.150343035752348,0.381458210683563,-0.157680620418664,0.358378842029854,-0.170792638765462,0.319282832854914,-0.27154718820742,0.109144607411993,0.275083341665494,0.104428967918584,0.274245200269682,0.105532443431239,-0.0818378657514457,0.635146769861385,-0.420678520803759,0.0106256759421819
"DNM1L","DNM1L","turquoise",0.064991394385163,0.706482057362253,0.284120892027429,0.0930795228710497,-0.227727023298058,0.181624448396376,-0.378263312757861,0.0229214275161559,0.307398155872538,0.0681915908180419,0.395818983843216,0.0168661599295574,0.410152795756091,0.0129744694745055,0.0184857432421622,0.914781764080833,0.03667362614434,0.831836036157939,-0.625683067553533,4.48942975603773e-05,0.337483122975742,0.0441224810676017,0.694264013214647,2.64785258922783e-06
"TMBIM6","TMBIM6","turquoise",0.0648146538795104,0.707244996898064,0.304806834625408,0.0706711716436902,-0.00493946016044946,0.977190822994946,-0.401593825827363,0.0151945142533362,0.365435352672187,0.028404065609582,0.472514260336602,0.00361492372935302,0.492294765507236,0.00228928451708117,0.0746397048283765,0.665278055299986,-0.156551861897604,0.361873480861151,-0.614382935687526,6.71793142637159e-05,0.462027971387115,0.00455675928838876,0.892438210273684,2.67270762548332e-13
"SPARC","SPARC","turquoise",-0.0642793824635036,0.709557325379662,0.145547493575179,0.39700134797669,0.228550230303783,0.18000792073389,-0.148207868764875,0.388334072701861,0.212711514174342,0.212933166867117,0.392164322623974,0.0180016819056688,0.402020372135082,0.0150767738330721,0.267240176050796,0.1151033474251,-0.103454548800631,0.548216059612842,-0.281184644191178,0.0966580517647366,0.102909380767445,0.550337548148669,0.558526669721379,0.000399881436937748
"CABLES2","CABLES2","turquoise",0.0641182576012835,0.710253873249108,0.0339821239464722,0.844020306249215,-0.146728493822717,0.393140080179749,-0.192044921511297,0.261825142924518,0.428173781884494,0.00918239432684745,0.389988095261201,0.0187077182444947,0.307993191919312,0.0676319748251052,0.209219361845221,0.220717602950545,-0.0637156047610256,0.711995564174965,-0.173778577487828,0.310767725482724,0.0757844377983545,0.660450016664246,0.509795549941492,0.00149319054160532
"MCL1","MCL1","turquoise",0.0638995611260798,0.711199674898213,0.45560938472744,0.00523228725973324,-0.0690228238799336,0.68915727076956,-0.153789087350001,0.37051268074452,0.294931598837585,0.0807734020463453,0.287722174968777,0.0888301578497935,0.505512950086166,0.00166125660551407,-0.0834750215213126,0.628371317799089,0.029355924652397,0.865044841101959,-0.525190424005987,0.00100587085440632,0.367350465979135,0.0275229759080132,0.828911641912732,4.27744159097102e-10
"RPL35A","RPL35A","turquoise",0.0636533109501594,0.712265147031862,0.197658244176231,0.247869538808697,-0.217760885220991,0.20201560767686,-0.467173528312278,0.00407100897567375,0.394391419951091,0.0173023517120423,0.502400624964029,0.00179360502904084,0.469234601304305,0.00388941293945981,-0.189949331472708,0.267165444311449,0.149070573043823,0.385547278263616,-0.486575777066618,0.00261978748269078,0.140741482561223,0.412938321718578,0.799322537372086,5.04698809878148e-09
"FADD","FADD","turquoise",0.0627526584903379,0.716166636425911,0.146606385104675,0.393538302934449,-0.114666515683901,0.505462078702445,-0.280583884974639,0.0974030004442649,0.501842435010387,0.00181829528134833,0.0814626819680804,0.636703631714236,0.247296739224088,0.145915522424718,-0.0873230533331798,0.612564081786968,-0.101398703230647,0.556236346762219,-0.350960817694446,0.0358409713042809,0.280278146949026,0.0977837979740091,0.554597086038776,0.000448074582262011
"TNFRSF10A","TNFRSF10A","turquoise",-0.062430840944939,0.717562425133852,-0.139264847253836,0.417906600207787,0.207582887662794,0.224431732192616,0.0959318634397824,0.577825453430721,-0.214447408407459,0.209134950212895,-0.295469940240053,0.0801953259622045,-0.187492240256329,0.273517460583875,-0.320319066482833,0.0568305026846877,0.0978884064791527,0.570055709168382,0.147722779066773,0.389906191207745,-0.199283568364837,0.243923370641322,-0.362151928103847,0.0299686034862503
"RBCK1","RBCK1","turquoise",0.0622101608758386,0.718520080975545,0.312120932075405,0.0638486199280182,-0.075728026537681,0.660687623465154,0.221053607007789,0.195109749152414,0.371339245160772,0.0257600138910422,-0.0971738943108407,0.57288763102975,0.239583865908563,0.159319252979521,0.437022628724412,0.0076966488873027,-0.00260718975288717,0.987959527381132,-0.384666956576931,0.0205320004070761,0.280605336960639,0.0973763244970138,0.346859700222955,0.0382145652773657
"ABCG1","ABCG1","turquoise",-0.0621008347085307,0.718994665712677,-0.279753930330616,0.0984393534140941,-0.0342334292034344,0.842881106833819,0.0100375694076711,0.953667911714035,-0.00499362655970653,0.976940762434534,-0.233520695868682,0.170464058368907,-0.172478506106165,0.314457428418846,0.0877519307552578,0.610812751708796,-0.214894620283927,0.20816407202637,0.268452306658487,0.113402209981004,-0.171311141991527,0.317793835777511,-0.497971982699583,0.00199784807214753
"ID1","ID1","turquoise",-0.0613014734952133,0.722467826798215,0.331510079160402,0.0482551535344623,0.00158057208734415,0.9927004655957,-0.238379456006192,0.161490062383269,0.406364580073623,0.0139207076573398,0.522533050910239,0.00107829040722846,0.628021137750657,4.122058334626e-05,0.444914636628456,0.00655006776281725,-0.0246842855449167,0.886368834705687,-0.67745853513269,5.67410435321279e-06,0.481984628040082,0.00291451032733884,0.733338159305383,3.63255602324237e-07
"ANXA5","ANXA5","turquoise",0.0611877264735198,0.722962494701008,0.209879142406209,0.219232145538726,-0.293159308756315,0.082699353953531,-0.393960150472382,0.0174359689697212,0.52261292027673,0.00107604844300868,0.341304485067167,0.0416316317964762,0.602256407086657,0.00010179973307972,-0.266343671316901,0.1163738053658,-0.138325046556557,0.421086078025683,-0.429645164222914,0.0089196243287599,0.386285826093237,0.0199619552446541,0.783878335331939,1.56515569043379e-08
"P4HB","P4HB","turquoise",0.061086249640109,0.723403894836217,0.40921206782753,0.0132042248686597,-0.027038494755151,0.875612120934581,-0.29744832685975,0.0780984483753976,0.365643670610247,0.0283071139953425,0.225496765008147,0.18605561683962,0.493851047962207,0.00220591345178332,0.0134813714584274,0.937798639551104,0.0640871054390179,0.710388571725336,-0.645834795076944,2.10093811328951e-05,0.312200592475718,0.0637772832264068,0.879229122096255,1.72362389731946e-12
"PTPN11","PTPN11","turquoise",0.0601369362765128,0.727537422272429,0.0450157938586173,0.79432793613263,-0.17388263621653,0.310473583070366,-0.44174522194893,0.00699156442278815,0.509755081462128,0.00149470592831041,0.403347586426772,0.0147153160857699,0.571723570619613,0.000270011944063138,-0.0569408651935865,0.741508985057078,0.022552263971161,0.896127679513428,-0.446138363967508,0.00638612664429825,0.0660790494736136,0.701793176666272,0.696590475260135,2.37314515173575e-06
"CCND1","CCND1","turquoise",-0.0598609427636177,0.728740589135332,0.141984982700766,0.408780499890223,0.159490099513552,0.352819167379617,-0.252713220965697,0.137008264893105,0.172322318399039,0.314902544348105,0.581743633885502,0.000198145664169895,0.46556837179946,0.00421747976130474,0.157881403202686,0.357759349143942,-0.190837282542336,0.264893964962416,-0.298598878585206,0.0768987391516194,0.299597670550467,0.075868948192843,0.612320806461076,7.21864589587621e-05
"G3BP1","G3BP1","turquoise",-0.0590240702935624,0.73239274595745,0.107129387244289,0.53401720722411,-0.160282619185113,0.350400633107374,-0.455553259455817,0.00523855566346542,0.531381975426036,0.000853554959523072,0.504534903278866,0.00170189110715505,0.759451646253932,7.86863480207078e-08,-0.0277447441930925,0.87238935406891,-0.177581819653149,0.300131214120601,-0.646964970106178,2.01006779235237e-05,0.299058861364461,0.076423136983247,0.8212256856487,8.47744904523341e-10
"PRDX4","PRDX4","turquoise",0.0571179209999063,0.740732808877928,0.175426082212215,0.306131348292419,-0.128390608046116,0.455514194297477,-0.346475742517348,0.0384431690449104,0.31050405745998,0.0653101950791462,0.478139068671505,0.00318319308495066,0.606396738556826,8.84997666804774e-05,-0.06248001211422,0.717349101256584,-0.0778314928086968,0.651850004292273,-0.485973576705489,0.00265689917571949,0.171005584532367,0.318670785030567,0.719679505799007,7.55081162676542e-07
"FRS2","FRS2","turquoise",-0.0567343989913808,0.742414407635712,-0.00477520563143826,0.97794912120031,-0.119024832765157,0.489308259731194,-0.317822464951321,0.0588995323724098,0.519891695076837,0.00115479620581422,0.107156523291427,0.533913022676039,0.375403186618416,0.024060794449367,0.0617274854045963,0.720616153907708,-0.05678727140246,0.742182512144724,-0.389701615688798,0.0188023607356577,0.135235902051362,0.431632089134228,0.551761717526176,0.000485993427018558
"DNMT3B","DNMT3B","turquoise",-0.056333005871921,0.744175622797282,0.0110756369077318,0.948882302962223,0.128041514228344,0.456750844935688,0.533759972692359,0.000800719184447749,-0.436216522616724,0.00782288342383035,-0.526604660904097,0.000969109894485686,-0.564407020605473,0.000336373560964214,0.00329262614270621,0.984794386422862,0.172356378166935,0.314805444459843,0.578178044301121,0.000221466989297753,-0.129108434916084,0.452976987065468,-0.679489152737518,5.18846066448954e-06
"ROCK1","ROCK1","turquoise",0.0556626769479216,0.747119709841077,0.225437503519967,0.186174391419209,-0.168834186429217,0.324946221165247,-0.24295239156611,0.153359951364205,0.577787382191497,0.000224166030465157,0.201807380646827,0.237879672565826,0.598551720263366,0.000115197955036509,-0.117288361880931,0.495712369053687,0.0120707033426542,0.944296584548177,-0.511699315474862,0.00142341118329329,0.310381556389383,0.0654219947113632,0.698486933827061,2.16879585997416e-06
"GABARAP","GABARAP","turquoise",0.055520843425601,0.747743096726269,0.141260731267291,0.411199237084988,-0.171445815850514,0.317407802155178,-0.390787397377099,0.0184457591781366,0.256037662538551,0.131743528322069,0.458461131953222,0.00492218430568181,0.623168217183457,4.91742621847221e-05,-0.133672976732463,0.437022924820466,-0.134480008339474,0.434234704691865,-0.494596485882788,0.00216692942088506,0.142861021799298,0.405865685150408,0.767442977359786,4.7398914436846e-08
"PPID","PPID","turquoise",0.0552274265834197,0.749033222642224,0.0728931193348336,0.672670029668915,-0.197634948818003,0.247926406575348,-0.385103247100185,0.0203770535436891,0.509659767619633,0.00149828040447563,0.2250113654481,0.187030053096199,0.576692312250394,0.000231889486052768,-0.218830314426043,0.199754283934783,0.00264802343320697,0.987770964074493,-0.468082100092231,0.00399007123717357,0.10372234472931,0.54717536327041,0.694499045290842,2.61883453107264e-06
"MSRB1","MSRB1","turquoise",-0.0551066919292469,0.74956427652309,0.209954596319843,0.219062703352163,0.164127202123125,0.338811192526457,-0.336010331167647,0.0451139714738986,0.305954815687272,0.0695641220790903,0.311468996664332,0.0644348022340575,0.585129022597685,0.000178066167203187,-0.0351650100498912,0.838660886116163,-0.227251453093726,0.182562997646399,-0.644350612816194,2.22593617055077e-05,0.246314021431629,0.147575912193913,0.728903754154899,4.62862579997739e-07
"PSMD4","PSMD4","turquoise",-0.054905986097479,0.750447336168504,-0.112010475613016,0.515436323100326,0.0670520264865228,0.69760783626188,-0.490123917478727,0.00241017460409266,0.364952623809995,0.0286297787468394,0.563653320347706,0.000343975363199478,0.43320800278949,0.00830977047235833,-0.173529053626825,0.311473768846826,0.135476012431696,0.430807176594473,-0.3424515257853,0.0409065632405851,-0.14918540527175,0.385177217808568,0.490703820791811,0.00237734723092778
"TEF","TEF","turquoise",0.0543701979730539,0.752806208348077,0.177338885330833,0.300803610931714,-0.0643131673405682,0.709411301666038,-0.234315270803863,0.168972615003248,0.370000713192096,0.0263409141004388,0.371320427817176,0.025768106365682,0.510253688549295,0.00147612902269504,0.467928575190851,0.00400364887275946,-0.0127047853399293,0.941375356751042,-0.517617842713085,0.00122445172710897,0.163545691468762,0.340548894410427,0.598733553115785,0.000114505037606591
"KLF2","KLF2","turquoise",0.0521318025057737,0.762684652699165,0.45670758841998,0.00511092835988475,0.106089091663554,0.538018634745217,0.107097667418115,0.534139002893592,0.0434888990365822,0.801161915946408,0.0674849988054579,0.695748182762513,0.417690003278901,0.0112525941554279,0.162950124974025,0.342334239811523,-0.17463786663711,0.308344037643645,-0.441951419162548,0.00696208502478591,0.294167072448026,0.0815999039384038,0.505351218242142,0.00166791663373496
"CDK4","CDK4","turquoise",-0.0514598341923087,0.765657469106598,-0.207323912557361,0.225023385975704,0.0492907168998284,0.77527605469564,-0.448692320698072,0.00605529821816416,0.412323520459806,0.0124571633610676,0.297009870202337,0.0785594482283164,0.423403311299535,0.0100801749870886,0.118527131452109,0.491139421438116,-0.26681275156148,0.115707754973824,-0.383057255771175,0.0211121913638865,-0.0367320970814106,0.831571758913506,0.510513422812244,0.00146653262373488
"USP11","USP11","turquoise",-0.0509535164049616,0.767899622779573,0.229449619123934,0.178253495451486,-0.138553766339313,0.42031104125604,-0.391565850163406,0.0181935864032929,0.452408487042197,0.00560028990007001,0.623128189507008,4.92452701869565e-05,0.499192116171087,0.00193963900009546,0.029439732900477,0.864663103009823,0.0837019888803747,0.627434341302941,-0.475643511342167,0.00336886167153751,0.392128641840526,0.0180130755569497,0.747460929100689,1.62499185490545e-07
"NAA10","NAA10","turquoise",-0.0501868552264459,0.771298197247276,0.251309514734436,0.139277170568745,0.0785835685630719,0.64870141348597,-0.132555810561174,0.44089882738324,0.270825671847315,0.110126229777616,0.277540642796737,0.101244167405407,0.609826242744152,7.86923111851272e-05,0.0153392135159059,0.929246981111524,0.0912662282137651,0.596542774992644,-0.624972952229483,4.60673035533314e-05,0.110989565708233,0.519295938491169,0.515042139154595,0.00130780459316771
"BCL10","BCL10","turquoise",-0.0501271773678467,0.771562923361508,-0.0243277756402322,0.887999571591163,-0.332687146660068,0.0474171033964163,-0.41679832004349,0.011445613645495,0.633289555083794,3.39197481276677e-05,0.256278091354153,0.131368664865694,0.321985560207162,0.0554818552688581,-0.371048546501149,0.0258852644885151,0.133601497101036,0.437270354065901,-0.374710230030294,0.0243437859859641,0.212324893929485,0.213785544251153,0.458375751971422,0.00493123285523207
"DR1","DR1","turquoise",0.0499098293487422,0.772527276008472,0.111593866333914,0.517009621549422,-0.131969429512259,0.442940725591625,-0.297581661558361,0.0779586761274408,0.479630967975791,0.00307650230231563,0.0985022810830306,0.567627761673466,0.468679083545304,0.00393765301243083,-0.0800096986566145,0.642747347012032,0.0797000856314064,0.64403813038143,-0.493785970371241,0.00220934573948173,0.0142607277800969,0.934210368442815,0.659351501842059,1.22326708577267e-05
"GLRX2","GLRX2","turquoise",0.0491688872780635,0.775817280348163,0.158862587400882,0.354741283423944,-0.162573821910525,0.343465234661708,-0.166004050791288,0.333239857914439,0.220475293955592,0.196310519181481,0.133301383855946,0.438310046661976,0.0853970987341231,0.620454733237622,0.434227207719473,0.00814200622490271,-0.127894303708804,0.457272871807885,-0.166696799672241,0.331197820055596,0.136660803115151,0.426749575716502,0.400591262982246,0.0154743003985948
"TNIP1","TNIP1","turquoise",0.0489925978978972,0.77660062646113,0.239781847709156,0.158964441239566,-0.0240356413874919,0.889336181227859,-0.155139043111736,0.366276195401735,0.43275801489785,0.00838477407853501,0.374722362862184,0.0243388075620368,0.521306492100687,0.00111324207818891,0.357466540399528,0.0323230074440013,0.0385711644113811,0.823268958613992,-0.385509231809955,0.0202337455843429,0.235380509333093,0.166987827879494,0.508340093592416,0.00154854921365144
"AKAP12","AKAP12","turquoise",-0.0489538783645623,0.776772706738251,0.240738377369064,0.157258245597768,0.231356963222198,0.174573153436385,0.0598134083817588,0.728947875179804,0.0922693528401938,0.592496308697517,0.210282600409431,0.218327168758741,0.282006356479005,0.0956461755754473,0.117305324453064,0.495649605089039,-0.233927667386529,0.16969898709932,-0.206707855302964,0.22643510208201,0.35329565509942,0.0345441924145109,0.327345960350453,0.0513157305101447
"PLAU","PLAU","turquoise",0.0489537874474932,0.776773110811078,0.181615824710211,0.289105854534979,-0.39018759000892,0.0186420476740181,-0.279144783149213,0.099205322081012,0.21702406293087,0.203583960160618,0.30149675363547,0.0739405904998654,0.297060231831304,0.0785063900241763,-0.077159825445692,0.654666984729873,0.105491767886857,0.540322677590568,-0.254702837546407,0.133839124648838,0.36930997987729,0.0266448823141029,0.32861596243669,0.0503662881084285
"UCHL5","UCHL5","turquoise",0.0485908217593694,0.778386738310126,0.098329804486398,0.568309449409919,-0.0512580294972213,0.76655090783152,-0.396253425524848,0.0167352597900917,0.336143672816887,0.0450234733215841,0.485751134184994,0.00267072313645297,0.526271073558608,0.000977672279008769,0.0554452668893901,0.748075335201729,0.0532486043025412,0.757751281018056,-0.485135355684113,0.0027093192063034,0.110994278687219,0.519278088094309,0.59269496140281,0.000139636995860442
"WWP1","WWP1","turquoise",0.0483499457224289,0.779458099341985,0.177414476884084,0.300594284992686,-0.0784765531736075,0.649149072865482,-0.384177030503567,0.0207071637540238,0.515317198563255,0.00129867118095332,0.43064544842617,0.00874467072314546,0.704001022506353,1.66266499447489e-06,0.00842842597862788,0.961089340217033,-0.0887812215957805,0.606618302427894,-0.62108642423839,5.29926896002798e-05,0.14799996848384,0.389007400931491,0.798326609137283,5.44492749752443e-09
"PINK1","PINK1","turquoise",-0.045962645360838,0.790097604925707,0.167836831070157,0.327854180018766,0.0504359567398126,0.770193478224776,-0.439759081915325,0.00728103988138041,0.357151847014549,0.032486413642021,0.468825460709675,0.003924891848747,0.452277040417299,0.00561586688688143,0.165760737234723,0.333958918450606,0.0980666496190588,0.569350249174451,-0.535528126989164,0.000763332099862506,0.0750138880109808,0.663698425466901,0.66820459783852,8.45730975207409e-06
"RPS6KB1","RPS6KB1","turquoise",-0.0457066901793368,0.791240581166759,-0.0224071130844631,0.896792637175894,-0.260051039946491,0.125589062075534,-0.400497055129252,0.0155008121133921,0.505161198591103,0.00167577148377143,0.0914761186628076,0.595695112191137,0.465078029291674,0.00426312376451178,-0.183300480069351,0.28457969231941,-0.178667796248328,0.297137144769752,-0.560076299344348,0.000382184950938563,0.209310418065512,0.220512186263659,0.520935708509,0.00112400276857472
"APP","APP","turquoise",0.0456697626807577,0.791405517573634,0.439467765280903,0.00732435007018365,-0.266256905820917,0.116497318904233,-0.290890843842711,0.0852161362349959,0.427002542211409,0.00939625093854487,0.361249839765747,0.0304106144183615,0.513597128097545,0.00135672200970555,-0.0646200858165865,0.708085217841472,-0.0151460317084986,0.930135851027212,-0.532353232966646,0.000831613367032034,0.663568843207255,1.02759471180264e-05,0.845858248169101,8.33773410860389e-11
"HMBOX1","HMBOX1","turquoise",-0.0454443989088335,0.79241229632231,0.0897850940968537,0.602539325388563,-0.0200808629320863,0.907458678205368,-0.334135718845675,0.0464018297679581,0.455588624375592,0.00523460514491458,0.457617630751288,0.00501221025766555,0.648365594118817,1.90241146868055e-05,0.166858517609554,0.330722234118139,-0.0923757101092793,0.592067984152199,-0.585097421851256,0.000178244825059859,0.260675668659939,0.12465077470101,0.769169702402987,4.23704636643278e-08
"ATG5","ATG5","turquoise",-0.0446940375720536,0.795766797610668,-0.0615413617563012,0.721424953885262,-0.0998325148247996,0.562382818201129,-0.489274061014338,0.0024589989127961,0.603332586132296,9.81799899851308e-05,0.477308294640998,0.00324398848253089,0.61890317113554,5.72833171600685e-05,0.0364205819708903,0.832979955517114,-0.177625536377898,0.300010316080673,-0.551961517083739,0.000483230790737864,0.235381303586126,0.166986354271747,0.67625337311573,5.98160110772425e-06
"PA2G4","PA2G4","turquoise",0.044358125347578,0.7972696709851,-0.0500396162303423,0.77195138340518,-0.216226916983466,0.205290224140518,-0.500569559421212,0.00187571594065451,0.214282639167932,0.209493445741297,0.45179870066592,0.0056728675669261,0.362713992131338,0.0296958758444992,-0.40939317682857,0.0131597273663211,0.193714303955004,0.257621733586763,-0.269788533051575,0.1115489056333,-0.142081052645695,0.408460269946663,0.478782064325125,0.00313682197691538
"CDC6","CDC6","turquoise",-0.0442741460146037,0.797645507458182,-0.122384085919309,0.477041179309668,-0.0530767573043162,0.758509791921668,0.354711307755041,0.0337767477732513,-0.187378219043669,0.273814599130911,-0.462011332724901,0.00455840790242653,-0.400148501927253,0.0155992330303316,-0.229634632115527,0.177894105563569,0.00547324411093644,0.974726692917648,0.500590968908401,0.00187473714552422,-0.174196564307115,0.30958726753933,-0.488959357234468,0.00247729660010518
"IL1B","IL1B","turquoise",0.0437304666194637,0.800079740721539,0.0589734301164326,0.732613929198607,-0.164652735511217,0.337245449351896,0.131800400761209,0.443530275275117,-0.260719538293832,0.124585072592069,-0.205106637055352,0.230132531425129,-0.313663756939562,0.0624781510850995,-0.307436469422644,0.0681554487633235,0.0925321048965454,0.59143839400994,0.361163262032054,0.0304533160644645,0.0878484754134156,0.610418802174384,-0.377212708133262,0.0233346343922899
"CDKN1B","CDKN1B","turquoise",0.0429070071125563,0.803770170259196,0.345280568647467,0.0391618745474971,-0.00833762917313936,0.961508200192963,-0.0233827543576257,0.892324433691346,0.204389953408329,0.231800658369918,0.265884322515276,0.117028821549719,0.656051313759582,1.39940427773601e-05,0.271737575930785,0.108886690284518,0.0563035716290714,0.744304823509118,-0.540428746865995,0.000667666225075207,0.12725659414325,0.459537960894218,0.534406726782097,0.000786859781042466
"CAMK2A","CAMK2A","turquoise",-0.0428436993668982,0.8040540653882,-0.253656422792321,0.13549907445286,0.263364715964853,0.12067095818985,-0.0373403126545928,0.828823826712684,-0.259679829078371,0.126149161318967,0.0698076040816947,0.685802434950815,-0.215164997735289,0.207578610053798,0.233990390169037,0.169581292707724,-0.267065425545845,0.115350169401926,0.228753219422412,0.179610886156538,-0.412235532596889,0.012477787373649,-0.311312151652127,0.0645764591296632
"PGAM1","PGAM1","turquoise",-0.0424827291422272,0.805673258790457,0.29872745771171,0.0767655625706961,-0.0684427880222609,0.691640612190877,-0.410710225012788,0.0128399275145448,0.30194995308917,0.0734861095322049,0.385782580254518,0.0201377304320449,0.651383601205216,1.68802819155597e-05,-0.154558130581297,0.368095688604741,0.177898985824437,0.299254798926685,-0.693807567134413,2.70504965186074e-06,0.340128294093964,0.0423858800462653,0.707321196002256,1.41271146192916e-06
"PGK1","PGK1","turquoise",0.0417858064510244,0.808801671126018,0.35325579484645,0.0345660053421664,-0.111699893765885,0.516608990464666,-0.255242737999936,0.132988567224153,0.427467116487823,0.00931092221446387,0.0418272547278302,0.808615532017274,0.527595087833259,0.00094407721706957,-0.0718661179511516,0.677030752530016,0.00934457469861323,0.956863594385378,-0.682652923491351,4.50699844866323e-06,0.288992104224425,0.0873678400676594,0.801424897352419,4.29388673617725e-09
"CD14","CD14","turquoise",0.041614581394485,0.809570731198772,0.317099321280378,0.0595098506603488,-0.250566111785438,0.140489913575118,-0.232551347420038,0.172296282818251,0.0887848366391633,0.606603592503793,0.15682613372107,0.361022464797882,0.193173776888803,0.258977825565317,0.0948587531551124,0.582107051590701,-0.0807700201690359,0.639581924702417,-0.305053683200964,0.070431967723907,0.330799171726718,0.0487670337180384,0.53880902120381,0.000698036173948075
"KAZN","KAZN","turquoise",0.0413896311279013,0.81058136581491,0.126094751036579,0.463680106106216,-0.0371548528475806,0.829661528049222,0.428289449959632,0.00916150133281752,-0.252418947472842,0.137481648286138,-0.0728822077323666,0.672716306217348,-0.0782350575337067,0.650159725390935,0.179694126503297,0.294325115455964,-0.237223398940185,0.163593706789232,0.309074940362435,0.0666238653706232,0.375342672557687,0.0240853983141491,-0.367393988120323,0.0275032172687136
"PRRC2C","PRRC2C","turquoise",0.0401998747689456,0.815931567220028,0.0290924680912802,0.866245054607404,-0.246974236387845,0.146458907438891,0.272350326655039,0.108059725113828,-0.161774609990322,0.345874850669875,-0.171693152745877,0.316699592625507,-0.175213012310446,0.306728487104489,-0.0653568955525797,0.704905184621957,0.22515580050501,0.186739725330858,0.271778653080128,0.108831103739583,0.218034574103602,0.201435199266697,-0.448039290163237,0.00613845414855093
"TNFSF10","TNFSF10","turquoise",0.0401454101205654,0.816176686890901,0.288542280950945,0.0878836727252264,-0.148327304008989,0.387947563686273,-0.369968279079814,0.026355122949029,0.520148772037702,0.00114714540118846,0.408295660018825,0.0134313333333981,0.66231660381985,1.0824863836585e-05,0.152055692667518,0.375994895088636,-0.150094050247445,0.382256320273632,-0.710144643186234,1.2277900383136e-06,0.553276971449431,0.000465388269325996,0.833002088663898,2.93118236863978e-10
"RPS27L","RPS27L","turquoise",0.0393907062208391,0.819575011353805,0.169476539047199,0.323081847923163,-0.0822217848730628,0.633555253309991,-0.443174670613771,0.0067893827254211,0.439476584054768,0.00732303574734078,0.543236502108652,0.000617789002236188,0.625864997463662,4.45981576379335e-05,-0.0246706258509451,0.886431308044126,-0.0646122690217595,0.708118980917225,-0.583679497103606,0.000186428603435809,0.250221917949468,0.141054029951127,0.855021217972654,3.1681168986623e-11
